 Consec, Region, SampleID,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L)," Data in mEq/L  
 start here",Ca mEq/L,Mg mEq/L,Na mEq/L,K mEq/L,SO4 mEq/L,Cl mEq/L,HCO3 mEq/L,CO3 mEq/L," Data in mMol/L 
 start here",Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,CationC,AnionC,FinalC,"hlr transformations  
 start here",hlr2,hlr3,hlr4,hlr5,hlr6,hlr7,hlr8,"7 hlr model for cations 
 start here",hDF1_Ca-Mg-Na,hDF2_Ca-Mg-Na,hp_Ca,hp_Mg,hp_Na,------,hDF1_Ca-Mg-K,hDF2_Ca-Mg-K,hp_Ca,hp_Mg,hp_K,------,hDF1_Ca-Na-K,hDF2_Ca-Na-K,hp_Ca,hp_Na,hp_K,------,hDF1_Mg-Na-K,hDF2_Mg-Na-K,hp_Mg,hp_Na,hp_K,"7 hlr model for anions 
 start here",hDF1_SO4-Cl-HCO3,hDF2_SO4-Cl-HCO3,hp_SO4,hp_Cl,hp_HCO3,------,hDF1_SO4-Cl-CO3,hDF2_SO4-Cl-CO3,hp_SO4,hp_Cl,hp_CO3,------,hDF1_SO4-HCO3-CO3,hDF2_SO4-HCO3-CO3,hp_SO4,hp_HCO3,hp_CO3,------,hDF1_Cl-HCO3-CO3,hDF2_Cl-HCO3-CO3,hp_Cl,hp_HCO3,hp_CO3,"Sum of cation probabilities 
 of 7 hlr model  start here",hp_Ca,hp_Mg,hp_Na,hp_K,CationP,CationPH,"Sum of anion probabilities 
 of 7 hlr model  start here",hp_SO4,hp_Cl,hp_HCO3,hp_CO3,AnionP,AnionPH,FinalP,FinalPH,-----,Ionic imbalance %,Acceptability
136,POZO HUAJUAPAN,OCBAL2866-180218,132.563,31.0773,50.8655,13.5061,102.195,37.79,336,36, ,6.615250262,2.557276281,2.212527641,0.345439572,2.127821271,1.066008463,5.506752327,1.199840021, ,3.307625131,1.27863814,2.212527641,0.345439572,1.063910635,1.066008463,5.506752327,0.599920011,calcium,bicarbonate,calcium-bicarbonate, ,0.065968541,-0.482371492,1.374701652,0.249812701,0.247842835,-1.394210936,0.822723048,,-0.040762617,1.017935444,0.589320205,0.090271135,0.32040866,,0.323291927,-2.075843847,0.8404388,0.142704053,0.016857147,,-2.132619947,-0.862453923,0.641972795,0.346392018,0.011635187,,-1.06388512,-1.495999278,0.244954251,0.729794944,0.025250805,,0.892370868,1.597138347,0.047215632,0.045937309,0.906847059,,-0.506669297,0.41623688,0.45077217,0.402389799,0.146838031,,2.048427332,-0.820398446,0.049058966,0.934624201,0.016316833,,2.095118841,-0.743883707,0.048176943,0.935176439,0.016646618,,0.51793295,0.11948236,0.349148905,0.013435785,calcium,calcium-sodium,,0.136761692,0.124126013,0.694161925,0.04495037,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,8.460444704,acceptable
137,POZO HUAJUAPAN,OCBAL2866-041118,151.674,35.659,54.9845,14.1854,140.168,39.172,293,62, ,7.568940566,2.934293355,2.391694294,0.362813728,2.918464229,1.104992948,4.802019143,2.066391148, ,3.784470283,1.467146678,2.391694294,0.362813728,1.459232115,1.104992948,4.802019143,1.033195574,calcium,bicarbonate,calcium-bicarbonate, ,0.07315602,-0.415526525,1.47034122,0.07856515,0.356636546,-1.112560985,0.423819001,,-0.166975471,0.976424053,0.625893507,0.097730276,0.276376217,,0.278206239,-2.233461715,0.844915198,0.142154962,0.01292984,,-2.284824362,-0.819096312,0.690535888,0.300093059,0.009371053,,-1.208723191,-1.467461437,0.285315783,0.69221537,0.022468847,,0.519903637,1.420790543,0.095325191,0.059528873,0.845145936,,-0.381652715,-0.028725126,0.477327472,0.279739355,0.242933173,,1.436711407,-0.645102629,0.09574526,0.855143676,0.049111065,,1.453079852,-0.865851238,0.063552551,0.884631889,0.05181556,,0.540336148,0.131300255,0.317171161,0.011192435,calcium,calcium-sodium,,0.16709948,0.100705195,0.646230375,0.08596495,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,9.796740128,acceptable
138,POZO MARISCALA DE JUAREZ,OCBAL2875-041118,84.0685,18.8104,34.3493,3.66277,39.157,27.19,236,20, ,4.195244274,1.54786258,1.494112428,0.093681055,0.815295244,0.766995769,3.867837944,0.66657779, ,2.097622137,0.77393129,1.494112428,0.093681055,0.407647622,0.766995769,3.867837944,0.333288895,calcium,bicarbonate,calcium-bicarbonate, ,-0.042536672,-0.700341191,2.069050442,0.598543295,-0.033534859,-1.651504534,0.799936759,,0.029847282,1.087428437,0.576395966,0.080209403,0.343394631,,0.080770845,-2.965187351,0.860482832,0.13578548,0.003731688,,-2.972193882,-1.397413524,0.633585278,0.364072809,0.002341913,,-1.805849902,-2.126612625,0.228059704,0.766812861,0.005127435,,1.603420585,1.572826274,0.015502646,0.049360287,0.935137068,,-0.009650215,0.800894071,0.21781511,0.634718557,0.147466333,,2.20301473,-1.412523347,0.016298976,0.972588655,0.01111237,,2.343472381,-0.594043635,0.050396782,0.938933143,0.010670075,,0.517616019,0.111013647,0.368570075,0.002800259,calcium,calcium-sodium,,0.062404183,0.183618906,0.711664716,0.042312194,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,9.029068013,acceptable
139,POZO EL QUEMADO,OCCCN5258M1-290418,42.5,1.147,50.919,3.282,50.4714,18.2497,101.365,16.72, ,2.120864315,0.094383872,2.214854763,0.083942269,1.05087449,0.514801128,1.661285564,0.557259032, ,1.060432157,0.047191936,2.214854763,0.083942269,0.525437245,0.514801128,1.661285564,0.278629516,sodium,bicarbonate,sodium-bicarbonate, ,2.209147932,-1.639571152,1.633241675,-0.200859805,-0.180409709,-1.351976059,0.433487959,,1.548705621,3.693645083,0.299122117,0.000680764,0.700197119,,2.659919073,-2.279339207,0.992655289,0.002159074,0.005185636,,-2.785450246,-2.159002248,0.296583058,0.70184481,0.001572132,,0.794100944,-3.914633466,0.001081228,0.996506044,0.002412728,,0.885619187,1.124419293,0.067527464,0.101311046,0.83116149,,-0.487857258,0.756658716,0.367079792,0.527924898,0.10499531,,1.935989433,-0.620972958,0.073091384,0.906457842,0.020450774,,1.976474256,-0.254539223,0.110893597,0.868654244,0.020452159,,0.397090116,0.000980267,0.599636993,0.002292624,sodium,sodium-calcium,,0.12692466,0.185032385,0.651568394,0.036474561,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,8.794910326,acceptable
140,POZO TANQUE AGUILEREÃ‘O,OCCCN5779-240219,5.638,1.075,176.3,2.682,87.1425,24.7016,214,34.24, ,0.281351365,0.088459165,7.668628504,0.068596333,1.814410344,0.696801128,3.50727678,1.141181176, ,0.140675682,0.044229582,7.668628504,0.068596333,0.907205172,0.696801128,3.50727678,0.570590588,sodium,bicarbonate,sodium-bicarbonate, ,2.432496012,-2.723003203,1.993650786,-0.588478772,-0.324610182,-1.940705307,-0.124782081,,4.122374694,2.279948314,0.001812989,0.000179731,0.99800728,,0.968940235,-1.239721409,0.864752964,0.073723062,0.061523974,,-1.470135906,-4.664676296,0.002044022,0.997821717,0.000134261,,0.448706906,-5.390826865,0.000171872,0.999676399,0.000151729,,1.219433073,1.564283017,0.028913326,0.049528662,0.921558012,,-0.309909132,0.728232438,0.315945487,0.556791899,0.127262614,,2.270919067,-1.048570229,0.028784567,0.960732773,0.01048266,,2.300061602,-0.555567506,0.055335364,0.933108811,0.011555825,,0.217152494,0.018518666,0.748876349,0.015452491,sodium,sodium,,0.093410845,0.165413981,0.703849899,0.037325275,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,6.205438247,acceptable
141,POZO EL VEINTICUATRO,OCCCN5882-170219,3.079,0.0973,188.7,3.575,102.3017,32.0645,43,107.5, ,0.153650382,0.008006583,8.207998858,0.091436201,2.130042892,0.904499295,0.704733185,3.582855619, ,0.076825191,0.004003292,8.207998858,0.091436201,1.065021446,0.904499295,0.704733185,1.79142781,sodium,carbonate,sodium-carbonate, ,4.498367431,-3.127380099,1.369842862,-1.085265885,-0.921897196,-0.67233494,-1.60528391,,4.990925169,4.380934726,0.001152967,3.53E-06,0.998843502,,3.295967579,-0.375034798,0.881666473,0.001815085,0.116518441,,-1.06779365,-4.730936457,0.001248726,0.998575106,0.000176168,,2.885085404,-6.324257248,2.74E-06,0.999791231,0.000206031,,0.616578861,-0.288547257,0.14687048,0.535304593,0.317824927,,0.651093622,0.42113717,0.123997749,0.534240889,0.341761362,,-0.057224109,-0.516352289,0.175982888,0.415373197,0.408643915,,-0.034587292,0.361561,0.47243073,0.250865539,0.276703731,,0.221017042,0.000455338,0.74930246,0.02922516,sodium,sodium,,0.111712779,0.385494053,0.246015916,0.256777252,chloride,chloride-carbonate,sodium-chloride,sodium chloride-carbonate,,7.216276625,acceptable
142,POZO SAN JOSE DEL REFUGIO,OCCCN5940-240219,3.31,0.42,282.5,2.521,182.1509,47.3789,184.9,38.7, ,0.165177903,0.03456079,12.2880746,0.064478507,3.792598068,1.336499295,3.030352694,1.289828023, ,0.082588952,0.017280395,12.2880746,0.064478507,1.896299034,1.336499295,3.030352694,0.644914011,sodium,bicarbonate,sodium-bicarbonate, ,3.410075464,-3.156736441,2.093316146,-1.288011304,-0.938160923,-1.756786207,-0.209468907,,5.060545633,2.939890295,0.000467377,2.10E-05,0.999511598,,1.551746923,-0.986916037,0.890426616,0.030506047,0.079067337,,-1.340011292,-5.415011089,0.000534556,0.999420227,4.52E-05,,1.178750577,-6.351088426,1.78E-05,0.999929723,5.25E-05,,0.912845022,0.792572469,0.079152382,0.169583885,0.751263732,,-0.785764415,1.405177823,0.294888438,0.669561402,0.035550159,,2.361493698,-0.310114797,0.090724244,0.899506506,0.009769251,,2.33652351,0.342826718,0.200470153,0.789394351,0.010135496,,0.222857137,0.007636216,0.749715387,0.01979126,sodium,sodium,,0.116191266,0.25990386,0.610041147,0.013863727,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,14.10360142,imbalance too high
143,EJIDO XALTEPEC (POBL. XALTEPEC),OCGCE3259-090815,54.46,29.41,33.57,2.303,26.858,43.67,162,32, ,2.717700484,2.420078173,1.460214741,0.058902817,0.559215458,1.231875882,2.655041301,1.066524463, ,1.358850242,1.210039087,1.460214741,0.058902817,0.279607729,1.231875882,2.655041301,0.533262232,sodium,bicarbonate,sodium-bicarbonate, ,-0.524915481,-0.712846327,2.497603548,0.940104808,-0.542800933,-1.310723029,0.294479165,,0.136964519,0.183350683,0.338724625,0.261860157,0.399415217,,-0.943757287,-3.24299229,0.535697047,0.462166489,0.002136464,,-3.0640375,-1.836889215,0.48147427,0.517025704,0.001500026,,-2.764096034,-2.157601571,0.452961873,0.545391328,0.001646799,,2.129798823,0.738225348,0.011903834,0.196352796,0.79174337,,0.967941908,1.079061734,0.048944467,0.774935895,0.176119638,,1.334215741,-1.841192763,0.014198813,0.935967739,0.049833448,,1.580818627,-0.046213009,0.192421518,0.768611939,0.038966544,,0.338973986,0.29424713,0.365458062,0.001320822,sodium,sodium-calcium,,0.018761778,0.290927552,0.624080762,0.066229908,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium-calcium bicarbonate-chloride,,9.402474208,acceptable
144,CMAS PEROTE (CERRO COLORADO),OCGCE3261-181118,56.7164,25.1999,54.4813,6.08875,20.393,56.684,256,44, ,2.830300913,2.073639169,2.369806297,0.155729277,0.42460648,1.598984485,4.195620821,1.466471137, ,1.415150457,1.036819584,2.369806297,0.155729277,0.21230324,1.598984485,4.195620821,0.733235569,sodium,bicarbonate,sodium-bicarbonate, ,-0.107414439,-0.934064723,1.788379679,1.478483147,-0.540625234,-1.505297822,0.23903175,,0.725371287,0.549382472,0.229957179,0.118294111,0.65174871,,-0.375245051,-2.171334817,0.627619506,0.358254084,0.01412641,,-2.107607391,-1.828989662,0.272263464,0.722522705,0.005213832,,-1.601573926,-2.159865552,0.182555912,0.81143607,0.006008018,,2.83406036,0.924323607,0.003385318,0.148307701,0.848306981,,1.620787858,1.166604677,0.018000064,0.774737614,0.207262323,,1.343066426,-2.604724257,0.003824002,0.954089699,0.042086299,,1.678354822,-0.209251479,0.144786099,0.821198562,0.034015339,,0.282460037,0.164776027,0.546426871,0.006337065,sodium,sodium-calcium,,0.006302346,0.266957853,0.655898811,0.07084099,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium-calcium bicarbonate-chloride,,1.695035254,acceptable
145,CMAS PEROTE (CERRO COLORADO),OCGCE3261-261014,66.623,32.584,52.968,6.826,34.91,62.5,266,36, ,3.3246669,2.681259,2.303981365,0.174585596,0.726867661,1.763046544,4.359512259,1.199840021, ,1.66233345,1.3406295,2.303981365,0.174585596,0.36343383,1.763046544,4.359512259,0.599920011,sodium,bicarbonate,sodium-bicarbonate, ,-0.242270953,-0.783770328,1.796208464,1.06302636,-0.516174977,-1.421491858,0.561827275,,0.501457896,0.38747129,0.271653187,0.170120299,0.558226514,,-0.506921811,-2.235346584,0.581488261,0.406219377,0.012292362,,-2.142221283,-1.653110715,0.339279061,0.654645407,0.006075532,,-1.759020761,-1.940215982,0.270303576,0.722822526,0.006873898,,2.285232336,0.875763249,0.008541589,0.159643914,0.831814497,,0.865047701,1.275748364,0.046330377,0.828323614,0.125346009,,1.671166796,-1.911894587,0.010068134,0.963163287,0.026768579,,1.92435126,-0.02953842,0.158498826,0.819654303,0.021846871,,0.298105127,0.211660813,0.483923612,0.006310448,sodium,sodium-calcium,,0.016235025,0.286616589,0.653658022,0.043490365,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium-calcium bicarbonate-chloride,,2.632349763,acceptable
146,CMAS PEROTE (CERRO COLORADO),OCGCE3261-090815,64.21,30.37,62.2,7.343,5.152,62.53,243,38, ,3.204251709,2.499074265,2.705551293,0.187808677,0.107270759,1.763892807,3.982561951,1.2664978, ,1.602125855,1.249537132,2.705551293,0.187808677,0.053635379,1.763892807,3.982561951,0.6332489,sodium,bicarbonate,sodium-bicarbonate, ,-0.399762039,-1.172294547,1.495342659,2.748557516,-0.744512039,-1.558914169,0.279902877,,0.953031416,0.556575806,0.171202903,0.09637662,0.732420477,,-0.361960504,-1.832520128,0.581642461,0.394109827,0.024247712,,-1.76505259,-1.884421569,0.197236722,0.795522033,0.007241245,,-1.386591809,-2.141609977,0.152638697,0.839785504,0.007575798,,4.225735015,0.767372107,0.000381091,0.188353326,0.811265582,,3.032128756,1.561505774,0.001610252,0.790925767,0.207463981,,1.034176962,-3.959452228,0.000453955,0.944573107,0.054972938,,1.58553748,-0.100226297,0.178458857,0.782468355,0.039072788,,0.237520522,0.160781286,0.591932004,0.009766189,sodium,sodium,,0.000611325,0.289434488,0.634576761,0.075377427,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,9.39410289,acceptable
147,HOTEL JARAGUA S. A. DE C.V. (POZO 1),OCGCE3326-010418,78.7469,9.79412,23.0839,3.8572,18.387,25.347,176.22,43.56, ,3.92968212,0.805934581,1.004094461,0.098653906,0.382839177,0.715007052,2.888094926,1.451806426, ,1.96484106,0.402967291,1.004094461,0.098653906,0.191419589,0.715007052,2.888094926,0.725903213,calcium,bicarbonate,calcium-bicarbonate, ,0.43464592,-0.478340066,1.841883492,1.179033497,-0.138791091,-1.534851054,-0.153915376,,-0.263131698,1.637048287,0.767015693,0.033933445,0.199050862,,0.79376025,-2.816680685,0.951130623,0.044842246,0.004027131,,-2.96949934,-0.900921674,0.793002765,0.204062461,0.002934773,,-1.207506412,-1.921035897,0.169723524,0.817956363,0.012320114,,2.352887836,1.334356946,0.00554517,0.075239919,0.919214911,,1.512859761,0.394579383,0.035628617,0.47597049,0.488400892,,1.061998666,-2.506703237,0.005406024,0.923883067,0.070710909,,1.332813644,-0.836691867,0.072015851,0.864320067,0.063664081,,0.62778727,0.062124804,0.305267421,0.004820505,calcium,calcium-sodium,,0.011644953,0.155806565,0.676854511,0.155693971,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,3.552797844,acceptable
148,O OP PASO DEL TORO,OCGCE3344M1-150718,50.611,18.9915,16.4618,2.98756,12.452,18.434,169.74,18.63, ,2.525625031,1.562764863,0.716048943,0.076411506,0.259265429,0.52,2.781893274,0.620917211, ,1.262812516,0.781382432,0.716048943,0.076411506,0.129632714,0.52,2.781893274,0.310458606,calcium,bicarbonate,calcium-bicarbonate, ,-0.473625355,-0.386309177,1.851306052,1.322734167,-0.066389467,-1.743447664,0.449388767,,-0.318156165,0.462964995,0.550229524,0.206637544,0.243132932,,-0.385558222,-2.669023304,0.69183003,0.301896961,0.006273009,,-2.593435319,-0.989616369,0.69742308,0.297302209,0.005274711,,-2.032519925,-1.4333419,0.517569852,0.473823245,0.008606903,,2.448310885,1.623152157,0.00376223,0.045488762,0.950749008,,1.105283346,0.69125,0.055567031,0.633561493,0.310871476,,1.739137803,-2.444509069,0.003846985,0.974997858,0.021155157,,2.006623433,-0.828837303,0.045077869,0.935454717,0.019467414,,0.484870658,0.256526089,0.253564596,0.005038656,calcium,calcium-magnesium,,0.015794061,0.181032031,0.715300396,0.087873512,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-magnesium bicarbonate,,7.710251753,acceptable
149,O OP PASO DEL TORO,OCGCE3344M1-281018,49.0396,17.1865,20.3281,2.68602,14.101,22.581,190,16, ,2.447207945,1.414235754,0.88422375,0.068699151,0.293599567,0.636981664,3.113937328,0.533262232, ,1.223603972,0.707117877,0.88422375,0.068699151,0.146799783,0.636981664,3.113937328,0.266631116,calcium,bicarbonate,calcium-bicarbonate, ,-0.341132372,-0.564645133,1.990328173,1.230995367,-0.236675862,-1.823578218,0.634198894,,-0.056176697,0.601409959,0.502673796,0.16474633,0.332579874,,-0.338397011,-2.764544728,0.721211827,0.27340699,0.005381184,,-2.697039218,-1.29492842,0.609842061,0.38636019,0.003797749,,-2.024229367,-1.78333877,0.387084224,0.60678617,0.006129606,,2.508912028,1.540050203,0.003648758,0.052668492,0.94368275,,0.899966603,1.027777873,0.056354014,0.760289223,0.183356763,,2.046538062,-2.320939044,0.003829833,0.983864133,0.012306034,,2.31241177,-0.58021192,0.052744499,0.935962409,0.011293091,,0.458431921,0.206309386,0.331431558,0.003827135,calcium,calcium-sodium,,0.015958151,0.216425554,0.715877323,0.051738972,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,2.518974609,acceptable
150,"EMBOTELLADORA TROPICAL, S.A. DE C.V. (PEPSI-COLA)",OCGCE3377-181118,50.3775,12.3246,13.9246,4.71748,36.011,34.563,145,18, ,2.513972753,1.014161695,0.605686809,0.120656908,0.749791788,0.974978843,2.376425856,0.599920011, ,1.256986377,0.507080848,0.605686809,0.120656908,0.374895894,0.974978843,2.376425856,0.299960005,calcium,bicarbonate,calcium-bicarbonate, ,0.127644934,-0.050047649,1.563364338,0.429667016,-0.526100384,-1.417037509,0.652666237,,-0.549474917,0.848910215,0.713627832,0.118472378,0.167899789,,0.232003912,-2.308265237,0.84116424,0.147397017,0.011438743,,-2.35337961,-0.478223123,0.802650265,0.18781213,0.009537605,,-1.333998852,-1.125924614,0.430119376,0.541428207,0.028452417,,1.662528647,0.870058574,0.023442204,0.159114465,0.817443332,,0.095813853,1.286577951,0.124208007,0.795024325,0.080767667,,1.957481953,-1.202794541,0.027602185,0.954254874,0.018142941,,2.106935971,0.074482993,0.162182385,0.822075129,0.015742487,,0.589360584,0.173997193,0.224285032,0.012357191,calcium,calcium,,0.043813099,0.279080294,0.648443334,0.028663274,bicarbonate,bicarbonate-chloride,calcium-bicarbonate,calcium bicarbonate-chloride,,4.98725488,acceptable
151,CMAPS PEROTE (POBLADO ORILLA DEL MONTE),OCGCE5351-030416,29.57,12.9,54.93,5.122,25.261,17.87,101,46, ,1.475622536,1.061509977,2.389323674,0.131003138,0.525964021,0.504090268,1.655303527,1.533128916, ,0.737811268,0.530754989,2.389323674,0.131003138,0.26298201,0.504090268,1.655303527,0.766564458,sodium,bicarbonate,sodium-bicarbonate, ,0.148258863,-1.35620626,1.547338084,0.850473734,0.199804008,-0.989180308,-0.219359426,,1.406536626,0.726022001,0.09576347,0.048471582,0.855764948,,-0.205823955,-1.731414339,0.629679265,0.34070479,0.029615945,,-1.705944405,-2.28979651,0.107712465,0.887849305,0.004438231,,-1.112633141,-2.592271218,0.063102807,0.932053538,0.004843655,,1.437412246,1.128648212,0.028375917,0.104537423,0.86708666,,1.093798227,-0.145893819,0.077444937,0.286466366,0.636088697,,0.52606609,-1.754267159,0.025074407,0.780867111,0.194058482,,0.698386583,-0.919272667,0.090390224,0.733537033,0.176072743,,0.2082888,0.113069795,0.668916948,0.009724458,sodium,sodium,,0.032723815,0.120348503,0.595372701,0.25155498,bicarbonate,bicarbonate-carbonate,sodium-bicarbonate,sodium bicarbonate-carbonate,,9.044604058,acceptable
152,CMAPS PEROTE (POBLADO ORILLA DEL MONTE),OCGCE5351-220418,38.4117,27.2067,143.589,14.5132,13.104,40.094,270.71,40.66, ,1.916847148,2.238773915,6.245778209,0.371197725,0.272840843,1.13100141,4.436705127,1.355152646, ,0.958423574,1.119386957,6.245778209,0.371197725,0.136420421,1.13100141,4.436705127,0.677576323,sodium,bicarbonate,sodium-bicarbonate, ,-0.094909974,-1.814034547,1.008891609,2.009885029,-0.105232243,-1.472040811,0.40710428,,2.27040533,0.455444059,0.019126895,0.023597968,0.957275137,,-0.430213501,-0.731995613,0.360899842,0.522422055,0.116678103,,-0.662092798,-2.734728584,0.021051852,0.972631265,0.006316883,,-0.590285875,-2.700711262,0.030824031,0.962934467,0.006241501,,3.014018525,1.30798118,0.001920221,0.07873494,0.919344838,,1.915765639,0.820116408,0.015382855,0.623480586,0.361136559,,1.26142241,-3.005087939,0.002026572,0.953160222,0.044813207,,1.631026635,-0.668275946,0.076081611,0.885899866,0.038018523,,0.100269647,0.144211014,0.723210217,0.032309122,sodium,sodium,,0.004832412,0.194574284,0.689601232,0.110992072,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,19.90671106,imbalance too high
153,POZO 19 HUERTA SANTA MONICA,OCGNO3571-060414,106.856,10.557,18.725,1.525,89.76,12,284,20, ,5.332401816,0.868710142,0.814492732,0.039004253,1.868909803,0.338504937,4.654516848,0.66657779, ,2.666200908,0.434355071,0.814492732,0.039004253,0.934454901,0.338504937,4.654516848,0.333288895,calcium,bicarbonate,calcium-bicarbonate, ,0.332089352,-0.296613818,2.742280986,-0.434011679,0.581413012,-2.039641705,0.596942022,,-0.85241581,1.71298564,0.897356219,0.026411057,0.076232724,,0.567534497,-4.214538789,0.968921078,0.030732477,0.000346445,,-4.312193956,-1.000751423,0.92272899,0.077003997,0.000267013,,-2.282259749,-2.245681421,0.296839997,0.700513559,0.002646444,,0.481008985,2.553326912,0.040448348,0.008178446,0.951373206,,-1.142861571,-0.141345359,0.762270473,0.13726609,0.100463437,,2.676240796,-0.692446642,0.039314295,0.955419823,0.005265882,,2.625084478,-1.530984713,0.008892275,0.985190626,0.005917099,,0.697251572,0.088495883,0.21343757,0.000814976,calcium,calcium,,0.210508279,0.038584203,0.722995914,0.027911605,bicarbonate,bicarbonate,calcium-bicarbonate,calcium bicarbonate,,3.249650878,acceptable
154,POZO 54 LOS COMPADRES,OCGNO3580-060414,120.579,15.203,30.628,1.946,34.58,15,356,18, ,6.017216428,1.251018309,1.332244775,0.049771985,0.719996669,0.423131171,5.834535204,0.599920011, ,3.008608214,0.625509154,1.332244775,0.049771985,0.359998334,0.423131171,5.834535204,0.299960005,calcium,bicarbonate,calcium-bicarbonate, ,0.043790581,-0.712264053,2.574904271,0.596257142,0.434674319,-2.189193339,0.778707396,,-0.311449451,1.60579775,0.776708592,0.035609334,0.187682074,,0.382166957,-3.891288062,0.94857929,0.050757617,0.000663093,,-3.949036597,-1.42430598,0.809239227,0.190292571,0.000468202,,-2.189172445,-2.507468116,0.204098726,0.793833007,0.002068267,,1.648037295,2.55049571,0.006188926,0.00845937,0.985351704,,-0.132081138,0.268163792,0.342819932,0.417588895,0.239591173,,2.670964803,-1.784903247,0.006144397,0.989545683,0.00430992,,2.791959713,-1.45930415,0.008728217,0.986902213,0.00436957,,0.633631777,0.072616419,0.292951913,0.000799891,calcium,calcium-sodium,,0.088788314,0.10869412,0.7404499,0.062067666,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,6.610052867,acceptable
155,POZO NO. 369. QUIMIKAO 1R,OCLSP3699-060518,12.26,5.282,87.416,8.4644,13.1892,19.7669,159.65,18.54, ,0.611806976,0.434643078,3.802387007,0.216490231,0.274614808,0.557599436,2.616526813,0.617917611, ,0.305903488,0.217321539,3.802387007,0.216490231,0.137307404,0.557599436,2.616526813,0.308958805,sodium,bicarbonate,sodium-bicarbonate, ,0.815403435,-2.046602871,0.819236013,1.2745592,-0.12685941,-1.672821636,0.463573485,,2.915401152,1.139143082,0.008781908,0.004119307,0.987098785,,0.305203804,-0.251461176,0.481197627,0.242021382,0.276780991,,-0.33194924,-3.046563381,0.009365848,0.985361188,0.005272964,,0.369608834,-3.238958928,0.004794007,0.989785159,0.005420835,,2.503160577,1.489849261,0.003836489,0.057509496,0.938654015,,1.093882168,0.904144816,0.048005113,0.714771952,0.237222934,,1.813727408,-2.389143632,0.004016543,0.97732486,0.018658597,,2.075257355,-0.631505406,0.058296846,0.924398457,0.017304697,,0.124836346,0.062733674,0.740561283,0.071868698,sodium,sodium,,0.013964536,0.207644574,0.710094333,0.068296557,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,10.9359413,imbalance too high
156,POZO 2 CH-37. CHAPALA (HOTEL MONTECARLO),OCLSP3792-190415,2.653,0.2788,143.5,11,33.58498,27.82,257.5,41.2, ,0.132391836,0.022941782,6.241906922,0.281342156,0.69927917,0.784767278,4.220204537,1.373150247, ,0.066195918,0.011470891,6.241906922,0.281342156,0.349639585,0.784767278,4.220204537,0.686575123,sodium,bicarbonate,sodium-bicarbonate, ,3.611773482,-2.68745494,0.412014507,0.194683203,-0.613801142,-2.296052804,-0.480129578,,4.819669484,3.106855462,0.000793554,2.35E-05,0.999182922,,2.419486191,1.078012022,0.265753954,0.006209638,0.728036407,,0.548998391,-4.029919467,0.000824553,0.996683748,0.002491698,,3.083199543,-4.881175321,1.93E-05,0.997215653,0.002765011,,2.589721242,1.620566352,0.002991985,0.045698281,0.951309733,,0.994730612,1.099685358,0.046261394,0.780569392,0.173169214,,2.181175477,-2.427167598,0.002894112,0.987743059,0.009362829,,2.373000005,-0.58334314,0.050096766,0.939786736,0.010116498,,0.066843015,0.001563124,0.748270581,0.183323279,sodium,sodium,,0.013036873,0.21909111,0.719709882,0.048162135,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,2.899236716,acceptable
